Distance (m),Elevation (m),Latitude,Longitude
188444.82909326055,24.51484298706055,-27.19061894388754,152.987039908234
188891.3808209697,32.42214202880859,-27.19461018728007,152.98792413250192
189337.93254867886,35.71645736694336,-27.19860142512521,152.98880842006872
189784.484276388,30.12059020996094,-27.2025926574216,152.98969277094977
190231.03600409714,35.90628814697266,-27.20658388416789,152.99057718516065
190677.5877318063,26.66685485839844,-27.21049463888261,152.99173057836867
191124.13945951543,23.95879936218262,-27.21414958481097,152.99373891336631
191570.69118722458,22.39492034912109,-27.21780450210771,152.9957473801303
192017.24291493374,31.16479873657227,-27.22145939076644,152.99775597868916
192463.7946426429,37.80985260009766,-27.22511425078081,152.99976470907097
192910.34637035202,34.43159103393555,-27.22876908214444,153.00177357130417
193356.89809806118,34.64226531982422,-27.23242388485095,153.00378256541694
193803.44982577034,29.60214233398438,-27.23607865889397,153.0057916914377
194250.00155347947,30.36123275756836,-27.23927391885096,153.0084971165909
194696.55328118862,21.36204147338867,-27.24204167621775,153.01185030777924
195143.10500889778,17.2584342956543,-27.24480935371418,153.01520366576358
195589.65673660694,10.8989782333374,-27.24818836958437,153.0175223857019
196036.20846431606,16.84392547607422,-27.25200895507605,153.01909383234988
196482.76019202522,28.42738151550293,-27.25605229928376,153.01905618977094
196929.31191973438,32.45291137695312,-27.26011677682949,153.0188658772014
197375.8636474435,18.41054725646973,-27.26418125411781,153.01867555071885
197822.41537515266,15.35792255401611,-27.26824573114866,153.0184852103198
198268.96710286182,6.948276996612549,-27.272310207922,153.01829485600092
198715.51883057095,14.03001499176025,-27.27635737349103,153.01828538023756
199162.0705582801,8.417356491088867,-27.28029266888436,153.01944488586923
199608.62228598926,7.740957736968994,-27.28422795471815,153.02060447364408
200055.17401369842,12.99237155914307,-27.28820111104593,153.01985480860492
200501.72574140754,1.221717715263367,-27.29217845193936,153.01889382173022
200948.2774691167,5.09490442276001,-27.29615578626446,153.01793276601336
201394.82919682586,4.713274955749512,-27.30008010812864,153.01672751885258
201841.38092453498,8.074447631835938,-27.30395972333493,153.0153987534195
202287.93265224414,9.488162994384766,-27.30748954426846,153.01312305725048
202734.4843799533,8.76102066040039,-27.31138968769642,153.01231366927937
203181.03610766245,10.00166988372803,-27.3154552466758,153.01216138783434
203627.58783537158,13.49825954437256,-27.31941534140696,153.01320893806997
204074.13956308074,15.95920467376709,-27.32342081717995,153.0129673130259
204520.6912907899,13.57576942443848,-27.32744213267295,153.01227562089923
204967.24301849902,17.17762184143066,-27.33146344476009,153.01158387859823
205413.79474620818,22.47686958312988,-27.33548475344055,153.01089208611097
205860.34647391734,20.50795745849609,-27.33948659446569,153.01053954668362
206306.8982016265,24.29306602478027,-27.34339544182199,153.0118079748239
206753.44992933562,36.02093887329102,-27.34730427772046,153.01307649246132
207200.00165704478,32.27256393432617,-27.35121310215838,153.014345099617
207646.55338475393,22.81282615661621,-27.35509214317034,153.0157097263824
208093.10511246306,22.32688331604004,-27.35892806673484,153.01707624545782
208539.65684017222,28.67040252685547,-27.36299248238258,153.01726089007116
208986.20856788137,30.62594795227051,-27.36705922570936,153.01737459929177
209432.76029559053,37.96819305419922,-27.37026086083448,153.01999274486582
209879.31202329966,37.39267349243164,-27.3733049207111,153.0230285432409
210325.86375100882,31.66860580444336,-27.3760284159233,153.02643138017515
210772.41547871797,22.11237907409668,-27.37916993942964,153.02905196723282
211218.9672064271,28.74537086486816,-27.38311530012188,153.03016836763163
211665.51893413626,28.38615036010742,-27.38712122773302,153.03077380065906
212112.0706618454,28.27447700500488,-27.39118847178147,153.0308619440067
212558.62238955454,22.95332908630371,-27.39525389236614,153.0309874572166
213005.1741172637,26.3565731048584,-27.39930521124668,153.03140193310844
213451.72584497285,25.07715606689453,-27.40335652890213,153.0318164393832
213898.277572682,19.04449272155762,-27.40740377137946,153.03227835550626
214344.82930039114,21.55744934082031,-27.41131336402301,153.03339257371863
214791.3810281003,13.76938724517822,-27.41476137003612,153.03575303521927
215237.93275580945,26.87740707397461,-27.41828671333059,153.0361719199093
215684.48448351858,27.82370758056641,-27.42206907815034,153.03448589197183
216131.03621122774,28.40145111083984,-27.42592312218196,153.03308164493728
216577.5879389369,22.28409576416016,-27.42994759117382,153.0324129750676
217024.13966664605,10.26894950866699,-27.43397205697471,153.03174425644238
217470.69139435518,17.24199485778809,-27.43802536488316,153.0318315154624
217917.24312206433,5.918282508850098,-27.44208591749546,153.03210869072052
218363.7948497735,5.487666606903076,-27.44602632453448,153.03242679939694
218810.34657748262,16.66514015197754,-27.44926380027824,153.0297155048022
219256.89830519177,19.6329460144043,-27.4519555249929,153.02629942821966
219703.45003290093,19.99898719787598,-27.45483040351686,153.0232046166285
220150.0017606101,25.70541000366211,-27.45692287160261,153.01976148212316
220596.55348831922,40.23541641235352,-27.45770502256904,153.01526345845264
221043.10521602837,33.90868377685547,-27.46001296187555,153.0122962794278
221489.65694373753,14.44193840026855,-27.46394121691675,153.01110496132821
221936.20867144666,9.309744834899902,-27.46798396921512,153.01090583820792
222382.7603991558,8.222107887268066,-27.4710689239844,153.00831301552228
222829.31212686497,6.513374328613281,-27.47388402119483,153.00500313321163
223275.8638545741,15.7749195098877,-27.47669904013773,153.00169308177465
223722.41558228325,10.16278553009033,-27.47964178581703,152.9985406666999
224168.9673099924,9.029228210449219,-27.48282227879294,152.9956817205575
224615.51903770157,18.85307121276855,-27.48624178068994,152.9933445661028
225062.0707654107,11.0975284576416,-27.49003818870598,152.99405944150476
225508.62249311985,17.68593215942383,-27.49283140205062,152.99653119152777
225955.174220829,14.43346500396729,-27.49449545322115,153.00071588184858
226401.72594853814,8.041997909545898,-27.49400818659022,153.0051863827573
226848.2776762473,8.915940284729004,-27.49425861525882,153.00972917874765
227294.82940395645,6.209473609924316,-27.4922601987825,153.01232706301425
227741.3811316656,8.535813331604004,-27.49415397781878,153.01620733114657
228187.93285937473,10.38989543914795,-27.49728000000001,153.0190100000002
